order,central_frac,baseline_m,tilt_m,center_m,score,rstd,banding,edge_bias,x_slope,rough_B,rough_X
3,0.8,0.4,1.2,1.0,26.33904024815116,0.02030710887879871,24.16427751384246,0.6129983694224579,0.31513527630424154,0.00012046773890266038,0.0009636684553697705
3,0.8,0.4,1.2,1.6,26.24793924231931,0.020393585555266693,24.06138930530194,0.6173803265854049,0.3137932045777384,0.00012046773890266038,0.0006200893549248576
3,0.8,0.8,0.4,0.6,36.694163790358004,0.020331122825771392,34.4382893102936,0.595980496221682,0.44711545152261145,0.00018595683011091158,0.001435433339793235
3,0.8,0.8,0.4,1.0,36.67632453291782,0.02031990126901649,34.45772366908488,0.5835230517544507,0.44736691971492415,0.00018595683011091158,0.0009636684553697705
3,0.8,0.8,0.4,1.6,36.559740976934386,0.020410326035948608,34.30449740149208,0.5964021346477811,0.4453850316074994,0.00018595683011091158,0.0006200893549248576
3,0.8,0.8,0.8,0.6,31.237567026842907,0.020297350173548338,29.004657010709877,0.6099281080239415,0.3823569140197246,0.0001359928866494775,0.001435433339793235
3,0.8,0.8,0.8,1.0,31.241927498705856,0.020295739001563475,29.007091639728657,0.610606559667463,0.38239054257063637,0.0001359928866494775,0.0009636684553697705
3,0.8,0.8,0.8,1.6,31.14371670426422,0.020361281623111103,28.913816733232057,0.6093786629315656,0.3811758759418845,0.0001359928866494775,0.0006200893549248576
3,0.8,0.8,1.2,0.6,25.730515377937742,0.020373469514012085,23.568777064361623,0.6107916559446293,0.3085231059046091,0.00012046773890266038,0.001435433339793235
3,0.8,0.8,1.2,1.0,25.729878388095678,0.02037978415865053,23.56209001731102,0.6128820835127343,0.30843709522951823,0.00012046773890266038,0.0009636684553697705
3,0.8,0.8,1.2,1.6,25.677166012807724,0.020443627695164227,23.488181728443088,0.6202805533594866,0.3074768294628591,0.00012046773890266038,0.0006200893549248576
3,0.8,1.2,0.4,0.6,35.79716534588421,0.020498566754840533,33.60167103889744,0.5793277073406332,0.43652620115905716,0.00018595683011091158,0.001435433339793235
